Song Name,Artist Names,Artist Genre,Is Lofi?,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Take It From Me,Jordan Davis,['contemporary country'],False,0.5920000000000001,0.8909999999999999,10,-3.1439999999999997,1,0.0512,0.0267,0.0,0.35200000000000004,0.674,99.98299999999999,174255,4
Talk You Out Of It,Florida Georgia Line,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",False,0.652,0.7120000000000001,4,-4.588,1,0.0388,0.596,0.0,0.0814,0.5529999999999999,120.06299999999999,202920,4
Tequila,Dan + Shay,"['contemporary country', 'pop']",False,0.474,0.594,11,-5.756,1,0.0289,0.0292,0.0,0.133,0.503,86.131,195987,4
This Girl,Hunter Hayes,"['contemporary country', 'country', 'country road', 'modern country rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",False,0.547,0.79,4,-5.001,1,0.0694,0.0214,0.0,0.0312,0.5870000000000001,86.03299999999999,180815,4
Two Black X's,Dylan Schneider,"['contemporary country', 'country pop', 'country road', 'modern country rock']",False,0.622,0.745,1,-5.6739999999999995,1,0.0262,0.0166,0.000875,0.292,0.59,91.0,194240,4
Wannabe,Dylan Schneider,"['contemporary country', 'country pop', 'country road', 'modern country rock']",False,0.672,0.6659999999999999,11,-5.1160000000000005,1,0.0578,0.425,0.00022200000000000003,0.0885,0.5870000000000001,79.023,195933,4
Wanted,Hunter Hayes,"['contemporary country', 'country', 'country road', 'modern country rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",False,0.42100000000000004,0.47600000000000003,0,-7.692,1,0.0298,0.268,0.0,0.0816,0.3,169.78400000000002,228840,4
We Are Tonight,Billy Currington,"['contemporary country', 'country', 'country road', 'modern country rock']",False,0.5589999999999999,0.812,11,-5.347,1,0.0371,0.0323,0.0,0.195,0.47200000000000003,127.911,232107,4
What Ifs (feat. Lauren Alaina),Kane Brown,"['contemporary country', 'country road']",False,0.612,0.799,10,-4.603,1,0.0275,0.00898,0.0,0.172,0.687,125.976,188253,4
Whiskey Glasses,Morgan Wallen,"['contemporary country', 'deep talent show']",False,0.615,0.68,6,-4.582,1,0.0286,0.364,1.75e-06,0.115,0.7020000000000001,149.99200000000002,234347,4
Why Don't We Just Dance,Josh Turner,"['contemporary country', 'country', 'country road', 'modern country rock']",False,0.677,0.7759999999999999,5,-5.933,1,0.0386,0.42,0.0006889999999999999,0.0954,0.642,121.834,192800,4
Woke Up in Nashville,Seth Ennis,"['contemporary country', 'country pop']",False,0.588,0.536,2,-8.83,1,0.0604,0.6970000000000001,0.0,0.196,0.354,78.061,172960,4
Written in the Sand,Old Dominion,"['contemporary country', 'country road']",False,0.725,0.43799999999999994,6,-9.602,1,0.0575,0.593,0.0,0.0842,0.76,83.984,184080,4
DONTTRUSTME,3OH!3,"['dance pop', 'electropowerpop', 'pop', 'pop punk', 'pop rap', 'post-teen pop']",False,0.7909999999999999,0.713,5,-3.742,0,0.254,0.0163,0.0,0.18899999999999997,0.514,130.012,192573,4
Hello,Adele,"['british soul', 'pop', 'pop soul', 'uk pop']",False,0.48100000000000004,0.451,5,-6.095,0,0.0347,0.336,0.0,0.0872,0.289,157.966,295493,4
Beautiful,Akon,['dance pop'],False,0.743,0.948,0,-4.445,0,0.0893,0.122,0.0,0.11199999999999999,0.614,130.024,312987,4
No One,Alicia Keys,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",False,0.649,0.552,1,-5.419,0,0.0292,0.03,6.47e-06,0.111,0.158,89.969,253813,4
If I Ain't Got You,Alicia Keys,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",False,0.609,0.445,7,-9.129,1,0.106,0.603,6.77e-06,0.10400000000000001,0.166,118.39299999999999,228707,3
Girlfriend,Avril Lavigne,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",False,0.56,0.9590000000000001,7,-2.4330000000000003,1,0.102,0.0007379999999999999,0.000206,0.209,0.67,163.983,216600,4
Complicated,Avril Lavigne,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",False,0.5820000000000001,0.758,5,-5.9510000000000005,1,0.0464,0.0615,8.41e-06,0.309,0.413,77.982,244507,4
Sk8er Boi,Avril Lavigne,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",False,0.48700000000000004,0.9,0,-4.417,1,0.0482,6.790000000000001e-05,0.0,0.358,0.484,149.937,204000,4
If I Die Young,The Band Perry,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",False,0.606,0.49700000000000005,4,-6.611000000000001,1,0.0277,0.348,0.0,0.275,0.36200000000000004,130.739,222773,4
Irreplaceable,Beyoncé,"['dance pop', 'pop', 'post-teen pop', 'r&b']",False,0.447,0.6940000000000001,7,-4.637,0,0.382,0.0293,5.46e-06,0.16699999999999998,0.509,175.868,227853,4
Halo,Beyoncé,"['dance pop', 'pop', 'post-teen pop', 'r&b']",False,0.508,0.72,11,-5.9079999999999995,0,0.0628,0.272,0.0,0.0563,0.47200000000000003,79.983,261640,4
Worldwide,Big Time Rush,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'viral pop']",False,0.531,0.7709999999999999,4,-6.162000000000001,1,0.0468,0.0735,0.0,0.17,0.617,159.97299999999998,224333,4
Imma Be,Black Eyed Peas,"['dance pop', 'pop', 'pop dance', 'pop rap']",False,0.597,0.517,0,-6.962999999999999,1,0.365,0.179,0.0,0.307,0.41200000000000003,92.035,257560,4
Nothin' on You (feat. Bruno Mars),B.o.B,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop dance', 'pop rap', 'rap', 'southern hip hop']",False,0.688,0.853,10,-5.814,1,0.0493,0.386,0.0,0.0862,0.743,103.993,268320,4
Airplanes (feat. Hayley Williams),B.o.B,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop dance', 'pop rap', 'rap', 'southern hip hop']",False,0.66,0.867,6,-4.285,0,0.11599999999999999,0.11,0.0,0.0368,0.377,93.03299999999999,180480,4
Magic (feat. Rivers Cuomo),B.o.B,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop dance', 'pop rap', 'rap', 'southern hip hop']",False,0.5489999999999999,0.932,8,-4.11,0,0.34299999999999997,0.0127,0.0,0.34700000000000003,0.787,82.439,196133,4
Womanizer,Britney Spears,"['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop']",False,0.7240000000000001,0.695,11,-5.226,1,0.0622,0.073,0.0,0.0889,0.235,139.0,224400,4
Circus,Britney Spears,"['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop']",False,0.7909999999999999,0.733,6,-5.215,0,0.052000000000000005,0.147,0.000381,0.0713,0.7609999999999999,114.98,192360,4
Toxic,Britney Spears,"['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop']",False,0.774,0.847,5,-3.925,0,0.121,0.0279,0.0183,0.24100000000000002,0.9229999999999999,143.011,198813,4
Oops!...I Did It Again,Britney Spears,"['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop']",False,0.755,0.8320000000000001,11,-4.869,1,0.0462,0.317,1.9e-05,0.21899999999999997,0.888,95.044,210853,4
Grenade,Bruno Mars,"['dance pop', 'pop']",False,0.706,0.5579999999999999,2,-7.237,0,0.0593,0.146,0.0,0.11800000000000001,0.22699999999999998,110.443,223253,4
Just the Way You Are,Bruno Mars,"['dance pop', 'pop']",False,0.637,0.843,5,-5.412999999999999,1,0.0432,0.0151,0.0,0.0876,0.434,109.012,220733,4
Runaway Baby,Bruno Mars,"['dance pop', 'pop']",False,0.6559999999999999,0.767,11,-3.0380000000000003,1,0.0396,0.25,0.0,0.114,0.871,163.834,147747,4
The Lazy Song,Bruno Mars,"['dance pop', 'pop']",False,0.738,0.804,11,-3.8510000000000004,1,0.0621,0.332,0.0,0.27899999999999997,0.9490000000000001,174.94299999999998,190213,4
It Will Rain,Bruno Mars,"['dance pop', 'pop']",False,0.5760000000000001,0.835,2,-6.8260000000000005,1,0.0486,0.337,0.0,0.08199999999999999,0.47600000000000003,150.017,257720,4
Safe And Sound,Capital Cities,"['alternative dance', 'metropopolis', 'modern rock']",False,0.655,0.8190000000000001,0,-4.852,1,0.0316,0.000176,0.00374,0.10400000000000001,0.7659999999999999,117.956,192790,5
Every time we touch,Cascada,"['bubblegum dance', 'dance pop', 'eurodance', 'europop', 'german techno', 'melbourne bounce international', 'pop dance', 'pop rap']",False,0.633,0.976,8,-5.362,1,0.0519,0.00281,1.29e-05,0.382,0.493,142.02700000000002,197124,4
With You,Chris Brown,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",False,0.659,0.696,3,-4.291,1,0.071,0.14300000000000002,0.0,0.13,0.665,86.001,252160,4
"One, Two Step (feat. Missy Elliott)",Ciara,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",False,0.9440000000000001,0.511,5,-10.96,0,0.161,0.042,0.00107,0.0379,0.8420000000000001,113.046,203787,4
Good Girls Go Bad (feat. Leighton Meester),Cobra Starship,"['dance pop', 'neon pop punk', 'pop punk', 'post-teen pop']",False,0.594,0.8740000000000001,0,-3.716,1,0.0815,0.0116,0.0,0.5489999999999999,0.628,119.964,196413,4
You Make Me Feel... (feat. Sabi),Cobra Starship,"['dance pop', 'neon pop punk', 'pop punk', 'post-teen pop']",False,0.6679999999999999,0.857,7,-2.944,0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,215693,4
Bubbly,Colbie Caillat,"['acoustic pop', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",False,0.6970000000000001,0.474,9,-6.662999999999999,1,0.0351,0.603,0.0,0.11,0.249,127.904,196280,4
Viva La Vida,Coldplay,"['permanent wave', 'pop']",False,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.41700000000000004,138.015,242373,4
Sexy Chick (feat. Akon),David Guetta,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house']",False,0.809,0.562,11,-7.694,0,0.0534,0.0816,0.00041799999999999997,0.105,0.7979999999999999,130.003,194347,4
Sexy Bitch (feat. Akon),David Guetta,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house']",False,0.813,0.627,11,-5.018,0,0.0486,0.076,0.000616,0.131,0.8009999999999999,130.011,195853,4
La La Land,Demi Lovato,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",False,0.467,0.919,6,-2.255,0,0.069,0.0149,0.0,0.0193,0.706,169.987,196467,4
Give Your Heart a Break,Demi Lovato,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",False,0.6509999999999999,0.695,6,-3.218,1,0.0487,0.23,0.0,0.14400000000000002,0.569,123.008,205347,4
I Found A Way,Drake Bell,['post-teen pop'],False,0.531,0.7659999999999999,8,-7.692,1,0.0582,0.0056,0.0,0.201,0.532,130.048,179493,4
Lights - Single Version,Ellie Goulding,"['dance pop', 'electropop', 'indietronica', 'metropopolis', 'pop', 'pop dance', 'post-teen pop', 'uk pop']",False,0.6829999999999999,0.789,8,-6.132000000000001,0,0.0353,0.0283,0.0492,0.11199999999999999,0.809,120.01299999999999,211800,4
I Like It,Enrique Iglesias,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'tropical']",False,0.6459999999999999,0.94,10,-2.8560000000000003,0,0.0838,0.0209,0.0,0.0691,0.7040000000000001,129.011,231787,4
American Boy,Estelle,['r&b'],False,0.727,0.7290000000000001,0,-2.99,1,0.326,0.171,0.0,0.07,0.512,117.932,284733,4
Like A G6,Far East Movement,"['asian american hip hop', 'dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",False,0.435,0.8370000000000001,3,-8.126,1,0.449,0.0067599999999999995,0.0,0.11699999999999999,0.778,124.913,216893,4
Rocketeer,Far East Movement,"['asian american hip hop', 'dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",False,0.664,0.845,4,-6.115,0,0.0461,0.18100000000000002,0.0,0.267,0.35700000000000004,96.005,211253,4
Fergalicious,Fergie,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'urban contemporary']",False,0.9059999999999999,0.584,8,-7.72,0,0.316,0.0576,0.0,0.128,0.831,129.055,292373,4
Glamorous,Fergie,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'urban contemporary']",False,0.81,0.755,0,-6.4079999999999995,1,0.201,0.28800000000000003,0.0,0.0857,0.623,130.99,246573,4
Low (feat. T-Pain),Flo Rida,"['dance pop', 'miami hip hop', 'pop', 'pop dance', 'pop rap']",False,0.9179999999999999,0.609,10,-5.64,0,0.0791,0.0928,0.0,0.139,0.304,128.00799999999998,231400,4
Club Can't Handle Me (feat. David Guetta),Flo Rida,"['dance pop', 'miami hip hop', 'pop', 'pop dance', 'pop rap']",False,0.616,0.8690000000000001,0,-3.911,1,0.0327,0.0283,0.0,0.064,0.473,127.96600000000001,234560,4
Pumped Up Kicks,Foster The People,"['indie pop', 'indietronica', 'modern alternative rock', 'modern rock', 'rock']",False,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600,4
Stacy's Mom,Fountains Of Wayne,"['alternative rock', 'pop punk', 'pop rock', 'power pop']",False,0.774,0.75,11,-4.927,0,0.0412,0.00207,1.7800000000000002e-05,0.0808,0.927,118.015,197987,4
Hollaback Girl,Gwen Stefani,"['dance pop', 'europop', 'hip pop', 'pop', 'pop dance', 'pop rock', 'post-teen pop', 'urban contemporary']",False,0.9179999999999999,0.9179999999999999,10,-2.218,0,0.0954,0.344,5.35e-06,0.0243,0.882,110.024,199907,4
The Sweet Escape,Gwen Stefani,"['dance pop', 'europop', 'hip pop', 'pop', 'pop dance', 'pop rock', 'post-teen pop', 'urban contemporary']",False,0.7559999999999999,0.77,1,-3.502,1,0.0343,0.191,0.0,0.17800000000000002,0.73,119.961,246467,4
Stereo Hearts (feat. Adam Levine),Gym Class Heroes,"['dance pop', 'pop punk', 'pop rap']",False,0.6459999999999999,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.7959999999999999,89.99,210960,4
Replay,Iyaz,"['dance pop', 'pop rap', 'post-teen pop']",False,0.706,0.7509999999999999,9,-6.3229999999999995,1,0.0708,0.17300000000000001,0.0,0.168,0.195,91.031,182307,4
Whatcha Say,Jason Derulo,"['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop']",False,0.615,0.711,11,-5.507000000000001,1,0.0779,0.0444,0.0,0.145,0.711,144.036,221253,4
Ridin' Solo,Jason Derulo,"['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop']",False,0.442,0.83,9,-4.02,1,0.146,0.128,0.0,0.129,0.578,89.338,215747,4
In My Head,Jason Derulo,"['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop']",False,0.762,0.748,0,-4.15,0,0.033,0.0266,0.0,0.348,0.851,110.009,199027,4
I'm Yours,Jason Mraz,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",False,0.6890000000000001,0.43200000000000005,11,-9.394,1,0.0452,0.564,0.0,0.0928,0.747,151.079,243494,4
Down,Jay Sean,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']",False,0.657,0.695,2,-4.493,1,0.0321,0.0108,0.0,0.0822,0.6829999999999999,65.997,212107,4
Beautiful Soul,Jesse McCartney,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'urban contemporary', 'viral pop']",False,0.66,0.6659999999999999,9,-4.342,1,0.0472,0.0759,0.0,0.0268,0.9329999999999999,89.975,214227,4
Burnin' Up,Jonas Brothers,"['boy band', 'dance pop', 'pop', 'pop dance', 'pop rock', 'post-teen pop']",False,0.667,0.9540000000000001,2,-3.4619999999999997,1,0.0817,0.0296,0.0,0.331,0.807,114.0,175093,4
Baby,Justin Bieber,"['canadian pop', 'pop', 'post-teen pop']",False,0.728,0.8590000000000001,5,-5.237,0,0.13699999999999998,0.0401,0.0,0.111,0.535,65.043,214240,4
SexyBack (feat. Timbaland),Justin Timberlake,"['dance pop', 'pop']",False,0.9670000000000001,0.599,7,-5.659,0,0.0706,0.0679,0.0,0.0526,0.9640000000000001,117.0,242800,4
Heartless,Kanye West,"['chicago rap', 'rap']",False,0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,211000,4
Stronger,Kanye West,"['chicago rap', 'rap']",False,0.617,0.7170000000000001,10,-7.858,0,0.153,0.00564,0.0,0.408,0.49,103.992,311867,4
Last Friday Night (T.G.I.F.),Katy Perry,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",False,0.652,0.812,3,-3.7969999999999997,0,0.0409,0.00125,3.01e-05,0.667,0.72,126.023,230733,4
California Gurls,Katy Perry,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",False,0.7879999999999999,0.753,0,-3.71,1,0.0536,0.0038,0.0,0.18,0.40299999999999997,125.005,234653,4
E.T.,Katy Perry,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",False,0.615,0.877,6,-5.2170000000000005,1,0.174,0.0172,0.0,0.366,0.778,151.6,229573,4
Because of You,Kelly Clarkson,"['dance pop', 'neo mellow', 'pop', 'pop dance', 'pop rock', 'post-teen pop', 'talent show', 'viral pop']",False,0.583,0.58,5,-5.395,0,0.0319,0.243,0.0,0.198,0.11900000000000001,139.82,220373,4
Since U Been Gone,Kelly Clarkson,"['dance pop', 'neo mellow', 'pop', 'pop dance', 'pop rock', 'post-teen pop', 'talent show', 'viral pop']",False,0.664,0.741,0,-5.391,1,0.0343,0.0016899999999999999,0.0502,0.113,0.409,131.006,188960,4
TiK ToK,Kesha,"['dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop']",False,0.755,0.8370000000000001,2,-2.718,0,0.142,0.0991,0.0,0.289,0.7140000000000001,120.02799999999999,199693,4
Bad Romance,Lady Gaga,"['dance pop', 'pop', 'pop dance']",False,0.6970000000000001,0.9209999999999999,0,-3.75,1,0.0391,0.00305,3.65e-05,0.0831,0.721,118.99,294573,4
Telephone,Lady Gaga,"['dance pop', 'pop', 'pop dance']",False,0.8270000000000001,0.821,3,-5.864,1,0.0419,0.00748,0.0015,0.115,0.684,122.01700000000001,220627,4
Just Dance,Lady Gaga,"['dance pop', 'pop', 'pop dance']",False,0.818,0.732,1,-4.474,0,0.0334,0.0335,4.95e-05,0.19,0.679,119.00200000000001,241933,4
Paparazzi,Lady Gaga,"['dance pop', 'pop', 'pop dance']",False,0.758,0.688,5,-3.918,0,0.0478,0.12,0.0,0.0904,0.35700000000000004,114.93,208320,4
How To Love,Lil Wayne,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",False,0.644,0.6609999999999999,11,-6.093,1,0.0418,0.000177,5.14e-06,0.10800000000000001,0.272,154.001,240307,4
Party Rock Anthem,LMFAO,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",False,0.75,0.727,5,-4.21,0,0.142,0.0189,0.0,0.266,0.359,129.993,262173,4
Sexy And I Know It,LMFAO,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",False,0.7070000000000001,0.861,7,-4.225,1,0.316,0.1,0.0,0.191,0.795,130.02100000000002,199480,4
Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,"['dance pop', 'pop', 'pop rap', 'seattle hip hop']",False,0.7809999999999999,0.526,6,-6.985,0,0.293,0.0619,0.0,0.0457,0.662,94.992,235613,4
Animals,Maroon 5,"['pop', 'pop rock']",False,0.27899999999999997,0.75,4,-6.41,0,0.11199999999999999,0.000188,0.0,0.78,0.317,189.80599999999998,229133,4
Payphone,Maroon 5,"['pop', 'pop rock']",False,0.7390000000000001,0.7559999999999999,4,-4.828,1,0.0394,0.0136,0.0,0.37,0.523,110.02799999999999,231387,4
One More Night,Maroon 5,"['pop', 'pop rock']",False,0.718,0.82,5,-3.4530000000000003,0,0.0323,0.0444,0.0,0.0846,0.613,92.99799999999999,219467,4
This Love,Maroon 5,"['pop', 'pop rock']",False,0.7120000000000001,0.862,5,-4.612,0,0.0378,0.0525,0.0,0.09300000000000001,0.809,95.051,206200,4
She Will Be Loved,Maroon 5,"['pop', 'pop rock']",False,0.706,0.713,0,-5.5120000000000005,0,0.0301,0.0596,0.0,0.132,0.544,102.037,257133,4
Shake It,Metro Station,"['electropowerpop', 'neon pop punk', 'pixie', 'pop punk']",False,0.618,0.955,4,-3.8360000000000003,1,0.0798,0.00221,3.09e-06,0.486,0.79,150.034,179947,4
Haven't Met You Yet,Michael Bublé,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",False,0.615,0.733,8,-4.808,1,0.0335,0.152,0.0,0.109,0.7959999999999999,122.58,244587,4
Cooler Than Me,Mike Posner,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",False,0.8370000000000001,0.515,7,-4.065,0,0.0793,0.10300000000000001,0.0,0.233,0.769,129.001,227840,4
Can't Be Tamed,Miley Cyrus,"['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop']",False,0.63,0.91,11,-2.9189999999999996,0,0.14400000000000002,0.0287,0.0,0.196,0.743,116.98,168213,4
Party In The U.S.A.,Miley Cyrus,"['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop']",False,0.652,0.698,10,-4.667,0,0.042,0.00112,0.00011499999999999999,0.0886,0.47,96.021,202067,4
Pocketful of Sunshine,Natasha Bedingfield,"['dance pop', 'europop', 'neo mellow', 'pop', 'pop rap', 'pop rock', 'post-teen pop']",False,0.721,0.88,9,-3.8960000000000004,0,0.0454,0.191,0.0,0.0769,0.655,110.021,202907,4
Unwritten,Natasha Bedingfield,"['dance pop', 'europop', 'neo mellow', 'pop', 'pop rap', 'pop rock', 'post-teen pop']",False,0.706,0.8009999999999999,5,-6.332999999999999,1,0.0399,0.00577,0.0,0.0822,0.63,100.01299999999999,259333,4
Because Of You,Ne-Yo,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",False,0.81,0.5379999999999999,0,-5.784,0,0.0356,0.528,0.0,0.0951,0.828,109.97,266840,4
Miss Independent,Ne-Yo,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",False,0.6729999999999999,0.6829999999999999,1,-5.693,1,0.115,0.522,0.0,0.235,0.713,171.86,232000,4
Super Bass,Nicki Minaj,"['dance pop', 'hip pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'queens hip hop']",False,0.72,0.861,11,-4.3389999999999995,1,0.209,0.26899999999999996,5.11e-06,0.601,0.669,126.991,200013,4
Starships,Nicki Minaj,"['dance pop', 'hip pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'queens hip hop']",False,0.747,0.716,11,-2.457,0,0.075,0.135,0.0,0.251,0.7509999999999999,125.008,210627,4
Live While We're Young,One Direction,"['boy band', 'pop', 'post-teen pop', 'talent show']",False,0.6579999999999999,0.8370000000000001,2,-2.063,1,0.0543,0.0629,0.0,0.0969,0.9359999999999999,126.015,200187,4
What Makes You Beautiful,One Direction,"['boy band', 'pop', 'post-teen pop', 'talent show']",False,0.726,0.787,4,-2.494,1,0.0737,0.009000000000000001,0.0,0.0596,0.888,124.99,199987,4
Fireflies,Owl City,"['indietronica', 'modern rock', 'pop', 'pop rock', 'post-teen pop']",False,0.512,0.662,3,-6.797000000000001,1,0.0439,0.0275,0.0,0.11800000000000001,0.47200000000000003,180.114,228347,4
Time of Our Lives,Pitbull,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop dance', 'pop rap']",False,0.72,0.802,1,-5.797000000000001,1,0.0582,0.0921,0.0,0.6940000000000001,0.723,124.04299999999999,229360,4
Timber (feat. Ke$ha),Pitbull,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop dance', 'pop rap']",False,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.7879999999999999,129.99200000000002,204160,4
"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Pitbull,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop dance', 'pop rap']",False,0.6709999999999999,0.9390000000000001,8,-3.2060000000000004,1,0.161,0.192,0.0,0.298,0.529,129.023,252307,4
Hey There Delilah,Plain White T's,"['neo mellow', 'pop', 'pop punk', 'pop rock']",False,0.6559999999999999,0.29100000000000004,2,-10.572000000000001,1,0.0293,0.872,0.0,0.114,0.298,103.971,232533,4
So What,P!nk,"['dance pop', 'pop', 'post-teen pop']",False,0.534,0.87,11,-3.0780000000000003,0,0.0425,0.00032900000000000003,0.0,0.24100000000000002,0.462,126.01899999999999,215160,4
Raise Your Glass,P!nk,"['dance pop', 'pop', 'post-teen pop']",False,0.701,0.7,7,-4.934,1,0.0876,0.00611,0.0,0.0295,0.625,122.035,203307,4
Just Give Me a Reason (feat. Nate Ruess),P!nk,"['dance pop', 'pop', 'post-teen pop']",False,0.778,0.547,2,-7.273,1,0.0489,0.34600000000000003,0.000302,0.132,0.441,95.00200000000001,242733,4
When I Grow Up,The Pussycat Dolls,"['dance pop', 'girl group', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",False,0.6709999999999999,0.685,11,-5.7620000000000005,0,0.05,0.00165,0.0,0.39799999999999996,0.368,118.449,245680,4
Sexy Can I,Ray J,"['pop rap', 'r&b', 'urban contemporary']",False,0.439,0.675,1,-7.062,1,0.354,0.145,0.0,0.44,0.945,91.415,182720,4
Don't Stop The Music,Rihanna,"['barbadian pop', 'dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",False,0.835,0.669,6,-5.582000000000001,0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.66799999999999,267080,4
Umbrella,Rihanna,"['barbadian pop', 'dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",False,0.583,0.8290000000000001,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,275987,4
Disturbia,Rihanna,"['barbadian pop', 'dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",False,0.7070000000000001,0.813,11,-4.515,0,0.0571,0.0863,0.0,0.168,0.722,124.921,238627,4
Only Girl (In The World),Rihanna,"['barbadian pop', 'dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",False,0.789,0.706,11,-4.2330000000000005,0,0.0429,0.11199999999999999,1.7100000000000002e-05,0.0586,0.638,125.911,235493,4
Blurred Lines,Robin Thicke,"['dance pop', 'hip pop', 'neo soul', 'pop dance', 'r&b', 'urban contemporary']",False,0.853,0.599,7,-4.756,1,0.0411,0.0033399999999999997,7.93e-06,0.0759,0.843,119.993,263827,4
Love Song,Sara Bareilles,"['acoustic pop', 'dance pop', 'lilith', 'neo mellow', 'pop', 'pop rock']",False,0.583,0.7859999999999999,2,-3.142,0,0.0301,0.0208,0.0,0.188,0.573,123.055,258827,4
Beautiful Girls,Sean Kingston,"['dance pop', 'miami hip hop', 'pop', 'pop dance', 'post-teen pop', 'urban contemporary']",False,0.745,0.6659999999999999,9,-5.899,1,0.0566,0.159,0.0,0.302,0.708,129.995,241933,4
Temperature,Sean Paul,"['dance pop', 'dancehall', 'pop', 'pop dance', 'pop rap']",False,0.951,0.6,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.8220000000000001,125.04,218573,4
Impossible - Main,Shontelle,"['barbadian pop', 'dance pop', 'post-teen pop']",False,0.599,0.624,8,-3.6310000000000002,1,0.0343,0.385,0.0,0.125,0.539,90.03399999999999,226533,4
